entity,attribute_camel,attribute_snake,description
edFi_contact,languages,languages,An unordered collection of contactLanguages. The language(s) the individual uses to communicate. It is strongly recommended that entries use only ISO 639-2 language codes.
edFi_contact,lastSurname,last_surname,The name borne in common by members of a family.
edFi_contact,loginId,login_id,The login ID for the user; used for security access control interface.
edFi_contact,maidenName,maiden_name,The individual's maiden name.
edFi_contact,middleName,middle_name,"A secondary name given to an individual at birth, baptism, or during another naming ceremony."
edFi_contact,otherNames,other_names,"An unordered collection of contactOtherNames. Other names (e.g., alias, nickname, previous legal name) associated with a person."
edFi_contact,personalIdentificationDocuments,personal_identification_documents,"An unordered collection of contactPersonalIdentificationDocuments. The documents presented as evident to verify one's personal identity; for example: drivers license, passport, birth certificate, etc."
edFi_contact,personalTitlePrefix,personal_title_prefix,"A prefix used to denote the title, degree, position, or seniority of the individual."
edFi_contact,preferredFirstName,preferred_first_name,"The first name the individual prefers, if different from their legal first name"
edFi_contact,preferredLastSurname,preferred_last_surname,"The last name the individual prefers, if different from their legal last name"
edFi_contact,sexDescriptor,sex_descriptor,A person's birth sex.
edFi_contact,telephones,telephones,"An unordered collection of contactTelephones. The 10-digit telephone number, including the area code, for the person."
edFi_contactAddress,addressTypeDescriptor,address_type_descriptor,"The type of address listed for an individual or organization.    For example:  Physical Address, Mailing Address, Home Address, etc.)"
edFi_contactAddress,stateAbbreviationDescriptor,state_abbreviation_descriptor,The abbreviation for the state (within the United States) or outlying area in which an address is located.
edFi_contactAddress,city,city,The name of the city in which an address is located.
edFi_contactAddress,postalCode,postal_code,The five or nine digit zip code or overseas postal code portion of an address.
edFi_contactAddress,streetNumberName,street_number_name,The street number and street name or post office box number of an address.
edFi_contactAddress,localeDescriptor,locale_descriptor,"A general geographic indicator that categorizes U.S. territory (e.g., City, Suburban)."
edFi_contactAddress,apartmentRoomSuiteNumber,apartment_room_suite_number,"The apartment, room, or suite number of an address."
edFi_contactAddress,buildingSiteNumber,building_site_number,"The number of the building on the site, if more than one building shares the same address."
edFi_contactAddress,congressionalDistrict,congressional_district,The congressional district in which an address is located.
edFi_contactAddress,countyFIPSCode,county_fips_code,"The Federal Information Processing Standards (FIPS) numeric code for the county issued by the National Institute of Standards and Technology (NIST). Counties are considered to be the ""first-order subdivisions"" of each State and statistically equivalent entity, regardless of their local designations (county, parish, borough, etc.) Counties in different States will have the same code. A unique county number is created when combined with the 2-digit FIPS State Code."
edFi_contactAddress,doNotPublishIndicator,do_not_publish_indicator,An indication that the address should not be published.
edFi_contactAddress,latitude,latitude,The geographic latitude of the physical address.
edFi_contactAddress,longitude,longitude,The geographic longitude of the physical address.
edFi_contactAddress,nameOfCounty,name_of_county,"The name of the county, parish, borough, or comparable unit (within a state) in which an address is located."
edFi_contactAddress,periods,periods,"An unordered collection of contactAddressPeriods. The time periods for which the address is valid. For physical addresses, the periods in which the person lived at that address."
edFi_contactAddressPeriod,beginDate,begin_date,"The month, day, and year for the start of the period.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_contactAddressPeriod,endDate,end_date,"The month, day, and year for the end of the period.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_contactElectronicMail,electronicMailTypeDescriptor,electronic_mail_type_descriptor,"The type of email listed for an individual or organization. For example: Home/Personal, Work, etc.)"
edFi_contactElectronicMail,electronicMailAddress,electronic_mail_address,The electronic mail (e-mail) address listed for an individual or organization.
edFi_contactElectronicMail,doNotPublishIndicator,do_not_publish_indicator,An indication that the electronic email address should not be published.
edFi_contactElectronicMail,primaryEmailAddressIndicator,primary_email_address_indicator,An indication that the electronic mail address should be used as the principal electronic mail address for an individual or organization.
edFi_contactIdentificationCode,id,id,
edFi_contactIdentificationCode,contactIdentificationSystemDescriptor,contact_identification_system_descriptor,A coding scheme that is used for identification and record-keeping.
edFi_contactIdentificationCode,contactReference,contact_reference,
edFi_contactIdentificationCode,educationOrganizationReference,education_organization_reference,
edFi_contactIdentificationCode,assigningOrganizationIdentificationCode,assigning_organization_identification_code,the organization code or name assigning the IdentificationCode.
edFi_contactIdentificationCode,identificationCode,identification_code,"A unique number or alphanumeric code assigned to an individual by a school, LEA, SEA, or other agency."
edFi_contactInternationalAddress,addressTypeDescriptor,address_type_descriptor,"The type of address listed for an individual or organization. For example:  Physical Address, Mailing Address, Home Address, etc.)"
edFi_contactInternationalAddress,countryDescriptor,country_descriptor,The name of the country. It is strongly recommended that entries use only ISO 3166 2-letter country codes.
edFi_contactInternationalAddress,addressLine1,address_line1,The first line of the address.
edFi_contactInternationalAddress,addressLine2,address_line2,The second line of the address.
edFi_contactInternationalAddress,addressLine3,address_line3,The third line of the address.
edFi_contactInternationalAddress,addressLine4,address_line4,The fourth line of the address.
edFi_contactInternationalAddress,beginDate,begin_date,"The first date the address is valid. For physical addresses, the date the individual moved to that address.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_contactInternationalAddress,endDate,end_date,"The last date the address is valid. For physical addresses, the date the individual moved from that address.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_contactInternationalAddress,latitude,latitude,The geographic latitude of the physical address.
edFi_contactInternationalAddress,longitude,longitude,The geographic longitude of the physical address.
edFi_contactLanguage,languageDescriptor,language_descriptor,A specification of which written or spoken communication is being used.
edFi_contactLanguage,uses,uses,"An unordered collection of contactLanguageUses. A description of how the language is used (e.g. Home Language, Native Language, Spoken Language)."
edFi_contactLanguageUse,languageUseDescriptor,language_use_descriptor,"A description of how the language is used (e.g. Home Language, Native Language, Spoken Language)."
edFi_contactOtherName,otherNameTypeDescriptor,other_name_type_descriptor,The types of alternate names for an individual.
edFi_contactOtherName,firstName,first_name,"A name given to an individual at birth, baptism, or during another naming ceremony, or through legal change."
edFi_contactOtherName,generationCodeSuffix,generation_code_suffix,"An appendage, if any, used to denote an individual's generation in his family (e.g., Jr., Sr., III)."
edFi_contactOtherName,lastSurname,last_surname,The name borne in common by members of a family.
edFi_contactOtherName,middleName,middle_name,"A secondary name given to an individual at birth, baptism, or during another naming ceremony."
edFi_contactOtherName,personalTitlePrefix,personal_title_prefix,"A prefix used to denote the title, degree, position, or seniority of the individual."
edFi_contactPersonalIdentificationDocument,identificationDocumentUseDescriptor,identification_document_use_descriptor,The primary function of the document used for establishing identity.
edFi_contactPersonalIdentificationDocument,personalInformationVerificationDescriptor,personal_information_verification_descriptor,The category of the document relative to its purpose.
edFi_contactPersonalIdentificationDocument,issuerCountryDescriptor,issuer_country_descriptor,Country of origin of the document. It is strongly recommended that entries use only ISO 3166 2-letter country codes.
edFi_contactPersonalIdentificationDocument,documentExpirationDate,document_expiration_date,"The day when the document  expires, if null then never expires."
edFi_contactPersonalIdentificationDocument,documentTitle,document_title,The title of the document given by the issuer.
edFi_contactPersonalIdentificationDocument,issuerDocumentIdentificationCode,issuer_document_identification_code,The unique identifier on the issuer's identification system.
edFi_contactPersonalIdentificationDocument,issuerName,issuer_name,Name of the entity or institution that issued the document.
edFi_contactReference,contactUniqueId,contact_unique_id,A unique alphanumeric code assigned to a contact.
edFi_contactReference,link,link,
edFi_contactTelephone,telephoneNumberTypeDescriptor,telephone_number_type_descriptor,The type of communication number listed for an individual or organization.
edFi_contactTelephone,telephoneNumber,telephone_number,"The telephone number including the area code, and extension, if applicable."
edFi_contactTelephone,doNotPublishIndicator,do_not_publish_indicator,An indication that the telephone number should not be published.
edFi_contactTelephone,orderOfPriority,order_of_priority,"The order of priority assigned to telephone numbers to define which number to attempt first, second, etc."
edFi_contactTelephone,textMessageCapabilityIndicator,text_message_capability_indicator,An indication that the telephone number is technically capable of sending and receiving Short Message Service (SMS) text messages.
edFi_course,id,id,
edFi_course,courseCode,course_code,A unique alphanumeric code assigned to a course.
edFi_course,identificationCodes,identification_codes,An unordered collection of courseIdentificationCodes. The code that identifies the organization of subject matter and related learning experiences provided for the instruction of students.
edFi_course,educationOrganizationReference,education_organization_reference,
edFi_course,academicSubjects,academic_subjects,An unordered collection of courseAcademicSubjects. The intended major subject/s area of the course.
edFi_course,careerPathwayDescriptor,career_pathway_descriptor,Indicates the career cluster or pathway the course is associated with as part of a CTE curriculum.
edFi_course,competencyLevels,competency_levels,An unordered collection of courseCompetencyLevels. The competency levels defined to rate the student for the course.
edFi_course,courseDefinedByDescriptor,course_defined_by_descriptor,"Specifies whether the course was defined by the SEA, LEA, School, or national organization."
edFi_course,courseDescription,course_description,A description of the content standards and goals covered in the course. Reference may be made to state or national content standards.
edFi_course,courseGPAApplicabilityDescriptor,course_gpa_applicability_descriptor,"An indicator of whether or not the course being described is included in the computation of the student's grade point average, and if so, if it is weighted differently from regular courses."
edFi_course,courseTitle,course_title,"The descriptive name given to a course of study offered in a school or other institution or organization. In departmentalized classes at the elementary, secondary, and postsecondary levels (and for staff development activities), this refers to the name by which a course is identified (e.g., American History, English III). For elementary and other non-departmentalized classes, it refers to any portion of the instruction for which a grade or report is assigned (e.g., reading, composition, spelling, and language arts)."
edFi_course,dateCourseAdopted,date_course_adopted,Date the course was adopted by the education agency.
edFi_course,highSchoolCourseRequirement,high_school_course_requirement,An indication that this course may satisfy high school graduation requirements in the course's subject area.
edFi_course,learningStandards,learning_standards,An unordered collection of courseLearningStandards. Learning standard(s) to be taught by the course.
edFi_course,levelCharacteristics,level_characteristics,"An unordered collection of courseLevelCharacteristics. The type of specific program or designation with which the course is associated (e.g., AP, IB, Dual Credit, CTE)."
edFi_course,maxCompletionsForCredit,max_completions_for_credit,Designates how many times the course may be taken with credit received by the student.
edFi_course,maximumAvailableCreditConversion,maximum_available_credit_conversion,Conversion factor that when multiplied by the number of credits is equivalent to Carnegie units.
edFi_course,maximumAvailableCredits,maximum_available_credits,The value of credits or units of value awarded for the completion of a course.
edFi_course,maximumAvailableCreditTypeDescriptor,maximum_available_credit_type_descriptor,The type of credits or units of value awarded for the completion of a course.
edFi_course,minimumAvailableCreditConversion,minimum_available_credit_conversion,Conversion factor that when multiplied by the number of credits is equivalent to Carnegie units.
edFi_course,minimumAvailableCredits,minimum_available_credits,The value of credits or units of value awarded for the completion of a course.
edFi_course,minimumAvailableCreditTypeDescriptor,minimum_available_credit_type_descriptor,The type of credits or units of value awarded for the completion of a course.
edFi_course,numberOfParts,number_of_parts,The number of parts identified for a course.
edFi_course,offeredGradeLevels,offered_grade_levels,An unordered collection of courseOfferedGradeLevels. The grade levels in which the course is offered.
edFi_course,timeRequiredForCompletion,time_required_for_completion,The actual or estimated number of clock minutes required for class completion. This number is especially important for career and technical education classes and may represent (in minutes) the clock hour requirement of the class.
edFi_courseAcademicSubject,academicSubjectDescriptor,academic_subject_descriptor,The intended major subject/s area of the course.
edFi_courseCompetencyLevel,competencyLevelDescriptor,competency_level_descriptor,The competency levels defined to rate the student for the course.
edFi_courseIdentificationCode,courseIdentificationSystemDescriptor,course_identification_system_descriptor,A system that is used to identify the organization of subject matter and related learning experiences provided for the instruction of students.
edFi_courseIdentificationCode,assigningOrganizationIdentificationCode,assigning_organization_identification_code,The organization code or name assigning the Identification Code.
edFi_courseIdentificationCode,courseCatalogURL,course_catalog_url,The URL for the course catalog that defines the course identification code.
edFi_courseIdentificationCode,identificationCode,identification_code,"A unique number or alphanumeric code assigned to a course by a school, school system, state, or other agency or entity. For multi-part course codes, concatenate the parts separated by a ""/"". For example, consider the following SCED code-    subject = 20 Math    course = 272 Geometry    level = G General    credits = 1.00   course sequence 1 of 1- would be entered as 20/272/G/1.00/1 of 1."
edFi_courseLearningStandard,learningStandardReference,learning_standard_reference,
edFi_courseLevelCharacteristic,courseLevelCharacteristicDescriptor,course_level_characteristic_descriptor,"The type of specific program or designation with which the course is associated (e.g., AP, IB, Dual Credit, CTE)."
edFi_courseOfferedGradeLevel,gradeLevelDescriptor,grade_level_descriptor,The grade levels in which the course is offered.
edFi_courseOffering,id,id,
edFi_courseOffering,localCourseCode,local_course_code,The local code assigned by the School that identifies the course offering provided for the instruction of students.
edFi_courseOffering,courseReference,course_reference,
edFi_courseOffering,schoolReference,school_reference,
edFi_courseOffering,sessionReference,session_reference,
edFi_courseOffering,courseLevelCharacteristics,course_level_characteristics,"An unordered collection of courseOfferingCourseLevelCharacteristics. The type of specific program or designation with which the course offering is associated (e.g., AP, IB, Dual Credit, CTE). This collection should only be populated if it differs from the course level characteristics identified at the course level."
edFi_courseOffering,curriculumUseds,curriculum_useds,An unordered collection of courseOfferingCurriculumUseds. The type of curriculum used in an early learning classroom or group.
edFi_courseOffering,instructionalTimePlanned,instructional_time_planned,"The planned total number of clock minutes of instruction for this course offering. Generally, this should be at least as many minutes as is required for completion by the related state- or district-defined course."
edFi_courseOffering,localCourseTitle,local_course_title,"The descriptive name given to a course of study offered in the school, if different from the course title."
edFi_courseOffering,offeredGradeLevels,offered_grade_levels,An unordered collection of courseOfferingOfferedGradeLevels. The grade levels in which the course is offered. This collection should only be populated if it differs from the offered grade levels identified at the course level.
edFi_courseOfferingCourseLevelCharacteristic,courseLevelCharacteristicDescriptor,course_level_characteristic_descriptor,"The type of specific program or designation with which the course offering is associated (e.g., AP, IB, Dual Credit, CTE). This collection should only be populated if it differs from the course level characteristics identified at the course level."
edFi_courseOfferingCurriculumUsed,curriculumUsedDescriptor,curriculum_used_descriptor,The type of curriculum used in an early learning classroom or group.
edFi_courseOfferingOfferedGradeLevel,gradeLevelDescriptor,grade_level_descriptor,The grade levels in which the course is offered. This collection should only be populated if it differs from the offered grade levels identified at the course level.
edFi_courseOfferingReference,localCourseCode,local_course_code,The local code assigned by the School that identifies the course offering provided for the instruction of students.
edFi_courseOfferingReference,schoolId,school_id,"The identifier assigned to a school. It must be distinct from any other identifier assigned to educational organizations, such as a LocalEducationAgencyId, to prevent duplication."
edFi_courseOfferingReference,schoolYear,school_year,The identifier for the school year.
edFi_courseOfferingReference,sessionName,session_name,The identifier for the calendar for the academic session.
edFi_courseOfferingReference,link,link,
edFi_courseReference,courseCode,course_code,A unique alphanumeric code assigned to a course.
edFi_courseReference,educationOrganizationId,education_organization_id,The identifier assigned to an education organization.
edFi_courseReference,link,link,
edFi_courseTranscript,id,id,
edFi_courseTranscript,courseAttemptResultDescriptor,course_attempt_result_descriptor,The result from the student's attempt to take the course.
edFi_courseTranscript,courseReference,course_reference,
edFi_courseTranscript,externalEducationOrganizationReference,external_education_organization_reference,
edFi_courseTranscript,responsibleTeacherStaffReference,responsible_teacher_staff_reference,
edFi_courseTranscript,studentAcademicRecordReference,student_academic_record_reference,
edFi_courseTranscript,academicSubjects,academic_subjects,An unordered collection of courseTranscriptAcademicSubjects. The subject area for the course transcript credits awarded in the course transcript.
edFi_courseTranscript,alternativeCourseIdentificationCodes,alternative_course_identification_codes,"An unordered collection of courseTranscriptAlternativeCourseIdentificationCodes. The code that identifies the course, course offering, the code from an external educational organization, or other alternate course code."
edFi_courseTranscript,alternativeCourseTitle,alternative_course_title,"The descriptive name given to a course of study offered in the school, if different from the CourseTitle."
edFi_courseTranscript,assigningOrganizationIdentificationCode,assigning_organization_identification_code,The organization code or name assigning the course identification code.
edFi_courseTranscript,attemptedCreditConversion,attempted_credit_conversion,Conversion factor that when multiplied by the number of credits is equivalent to Carnegie units.
edFi_courseTranscript,attemptedCredits,attempted_credits,The value of credits or units of value awarded for the completion of a course.
edFi_courseTranscript,attemptedCreditTypeDescriptor,attempted_credit_type_descriptor,The type of credits or units of value awarded for the completion of a course.
edFi_courseTranscript,courseCatalogURL,course_catalog_url,The URL for the course catalog that defines the course identification code.
edFi_courseTranscript,coursePrograms,course_programs,An unordered collection of courseTranscriptCoursePrograms. The program(s) that the student participated in the context of the course.
edFi_courseTranscript,courseRepeatCodeDescriptor,course_repeat_code_descriptor,Indicates that an academic course has been repeated by a student and how that repeat is to be computed in the student's academic grade average.
edFi_courseTranscript,courseTitle,course_title,"The descriptive name given to a course of study offered in a school or other institution or organization. In departmentalized classes at the elementary, secondary, and postsecondary levels (and for staff development activities), this refers to the name by which a course is identified (e.g., American History, English III). For elementary and other non-departmentalized classes, it refers to any portion of the instruction for which a grade or report is assigned (e.g., reading, composition, spelling, language arts)."
edFi_courseTranscript,creditCategories,credit_categories,An unordered collection of courseTranscriptCreditCategories. A categorization for the course transcript credits awarded in the course transcript.
edFi_courseTranscript,earnedAdditionalCredits,earned_additional_credits,An unordered collection of courseTranscriptEarnedAdditionalCredits. The number of additional credits a student attempted and could earn for successfully completing a given course.
edFi_courseTranscript,earnedCreditConversion,earned_credit_conversion,Conversion factor that when multiplied by the number of credits is equivalent to Carnegie units.
edFi_courseTranscript,earnedCredits,earned_credits,The value of credits or units of value awarded for the completion of a course.
edFi_courseTranscript,earnedCreditTypeDescriptor,earned_credit_type_descriptor,The type of credits or units of value awarded for the completion of a course.
edFi_courseTranscript,externalEducationOrganizationNameOfInstitution,external_education_organization_name_of_institution,Name of the external institution where the student completed the course; to be used only when the reference external education organization is not available.
edFi_courseTranscript,finalLetterGradeEarned,final_letter_grade_earned,The final indicator of student performance in a class as submitted by the instructor.
edFi_courseTranscript,finalNumericGradeEarned,final_numeric_grade_earned,The final indicator of student performance in a class as submitted by the instructor.
edFi_courseTranscript,methodCreditEarnedDescriptor,method_credit_earned_descriptor,The method the credits were earned.
edFi_courseTranscript,partialCourseTranscriptAwards,partial_course_transcript_awards,"An unordered collection of courseTranscriptPartialCourseTranscriptAwards. A collection of partial credits and/or grades a student earned against the course over the session, used when awards of credit are incremental."
edFi_courseTranscript,sections,sections,An unordered collection of courseTranscriptSections. The section(s) associated with the course transcript.
edFi_courseTranscript,whenTakenGradeLevelDescriptor,when_taken_grade_level_descriptor,Student's grade level at time of course.
edFi_courseTranscriptAcademicSubject,academicSubjectDescriptor,academic_subject_descriptor,The subject area for the course transcript credits awarded in the course transcript.
edFi_courseTranscriptAlternativeCourseIdentificationCode,courseIdentificationSystemDescriptor,course_identification_system_descriptor,A system that is used to identify the organization of subject matter and related learning experiences provided for the instruction of students.
edFi_courseTranscriptAlternativeCourseIdentificationCode,assigningOrganizationIdentificationCode,assigning_organization_identification_code,The organization code or name assigning the Identification Code.
edFi_courseTranscriptAlternativeCourseIdentificationCode,courseCatalogURL,course_catalog_url,The URL for the course catalog that defines the course identification code.
edFi_courseTranscriptAlternativeCourseIdentificationCode,identificationCode,identification_code,"A unique number or alphanumeric code assigned to a course by a school, school system, state, or other agency or entity. For multi-part course codes, concatenate the parts separated by a ""/"". For example, consider the following SCED code-    subject = 20 Math    course = 272 Geometry    level = G General    credits = 1.00   course sequence 1 of 1- would be entered as 20/272/G/1.00/1 of 1."
edFi_courseTranscriptCourseProgram,courseProgramReference,course_program_reference,
edFi_courseTranscriptCreditCategory,creditCategoryDescriptor,credit_category_descriptor,A categorization for the course transcript credits awarded in the course transcript.
edFi_courseTranscriptEarnedAdditionalCredits,additionalCreditTypeDescriptor,additional_credit_type_descriptor,The type of credits or units of value awarded for the completion of a course.
edFi_courseTranscriptEarnedAdditionalCredits,credits,credits,The value of credits or units of value awarded for the completion of a course
edFi_courseTranscriptPartialCourseTranscriptAwards,awardDate,award_date,The date the partial credits and/or grades were awarded or earned.
edFi_courseTranscriptPartialCourseTranscriptAwards,methodCreditEarnedDescriptor,method_credit_earned_descriptor,The method the credits were earned.
edFi_courseTranscriptPartialCourseTranscriptAwards,earnedCredits,earned_credits,The number of credits a student earned for completing a given course.
edFi_courseTranscriptPartialCourseTranscriptAwards,letterGradeEarned,letter_grade_earned,The indicator of student performance as submitted by the instructor.
edFi_courseTranscriptPartialCourseTranscriptAwards,numericGradeEarned,numeric_grade_earned,The indicator of student performance as submitted by the instructor.
edFi_courseTranscriptSection,sectionReference,section_reference,
edFi_credential,id,id,
edFi_credential,credentialIdentifier,credential_identifier,Identifier or serial number assigned to the credential.
edFi_credential,stateOfIssueStateAbbreviationDescriptor,state_of_issue_state_abbreviation_descriptor,The abbreviation for the name of the state (within the United States) or extra-state jurisdiction in which a license/credential was issued.
edFi_credential,certificationReference,certification_reference,
edFi_credential,personReference,person_reference,
edFi_credential,academicSubjects,academic_subjects,An unordered collection of credentialAcademicSubjects. The academic subjects to which the credential pertains.
edFi_credential,boardCertificationIndicator,board_certification_indicator,Indicator that the credential was granted under the authority of a national board certification.
edFi_credential,certificationRouteDescriptor,certification_route_descriptor,"The process, program, or pathway used to obtain certification."
edFi_credential,certificationTitle,certification_title,The title of the certification obtained by the person.
edFi_credential,credentialFieldDescriptor,credential_field_descriptor,The field of certification for the credential.
edFi_credential,credentialStatusDate,credential_status_date,"The month, day, and year on which the credential status was effective. Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_credential,credentialStatusDescriptor,credential_status_descriptor,The current status of the credential.
edFi_credential,credentialTypeDescriptor,credential_type_descriptor,An indication of the category of the credential a person holds.
edFi_credential,educatorRoleDescriptor,educator_role_descriptor,"The specific roles or positions within an organization that the credential is intended to authorize, typically associated with service and administrative certifications."
edFi_credential,effectiveDate,effective_date,"The month, day, and year on which an active credential held by a person was issued.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_credential,endorsements,endorsements,An unordered collection of credentialEndorsements. The endorsements that are attached to teaching certificates and indicate areas of specialization.
edFi_credential,expirationDate,expiration_date,"The month, day, and year on which an active credential held by a person will expire.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_credential,gradeLevels,grade_levels,An unordered collection of credentialGradeLevels. The grade level(s) certified for teaching.
edFi_credential,issuanceDate,issuance_date,"The month, day, and year on which an active credential was issued to a person."
edFi_credential,namespace,namespace,The namespace for the credential.
edFi_credential,studentAcademicRecords,student_academic_records,An unordered collection of credentialStudentAcademicRecords. Reference to the person's student academic records for the school(s) with which the credential is associated.
edFi_credential,teachingCredentialBasisDescriptor,teaching_credential_basis_descriptor,An indication of the pre-determined criteria for granting the teaching credential that a person holds.
edFi_credential,teachingCredentialDescriptor,teaching_credential_descriptor,An indication of the category of a legal document giving authorization to perform teaching assignment services.
edFi_credentialAcademicSubject,academicSubjectDescriptor,academic_subject_descriptor,The academic subjects to which the credential pertains.
edFi_credentialEndorsement,credentialEndorsement,credential_endorsement,The endorsements that are attached to teaching certificates and indicate areas of specialization.
edFi_credentialEvent,id,id,
edFi_credentialEvent,credentialEventDate,credential_event_date,"The month, day, and year of the credential event."
edFi_credentialEvent,credentialEventTypeDescriptor,credential_event_type_descriptor,The type of event associated with a person's credential.
edFi_credentialEvent,credentialReference,credential_reference,
edFi_credentialEvent,credentialEventReason,credential_event_reason,"The reason for the credential event, or any other descriptive text."
edFi_credentialGradeLevel,gradeLevelDescriptor,grade_level_descriptor,The grade level(s) certified for teaching.
edFi_credentialReference,credentialIdentifier,credential_identifier,Identifier or serial number assigned to the credential.
edFi_credentialReference,stateOfIssueStateAbbreviationDescriptor,state_of_issue_state_abbreviation_descriptor,The abbreviation for the name of the state (within the United States) or extra-state jurisdiction in which a license/credential was issued.
edFi_credentialReference,link,link,
edFi_credentialStudentAcademicRecord,studentAcademicRecordReference,student_academic_record_reference,
edFi_crisisEvent,id,id,
edFi_crisisEvent,crisisEventName,crisis_event_name,"The name of the crisis event that occurred. If there is no generally accepted name for this crisis event, the suggested format: Location + Crisis type + Year."
edFi_crisisEvent,crisisDescription,crisis_description,"Provides a textual description of the crisis event affecting the student. It may include details such as the nature of the crisis (e.g., natural disaster, conflict, medical emergency), its severity, location, and any other relevant information describing the crisis situation."
edFi_crisisEvent,crisisEndDate,crisis_end_date,"The date on which the crisis ceased to affect the student. Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_crisisEvent,crisisStartDate,crisis_start_date,"The year, month and day on which the crisis affected the student. This date may not be the same as the date the crisis occurred if evacuation orders are implemented in anticipation of a crisis.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_crisisEvent,crisisTypeDescriptor,crisis_type_descriptor,The type or category of crisis.
edFi_crisisEventReference,crisisEventName,crisis_event_name,"The name of the crisis event that occurred. If there is no generally accepted name for this crisis event, the suggested format: Location + Crisis type + Year."
edFi_crisisEventReference,link,link,
edFi_descriptorMapping,id,id,
edFi_descriptorMapping,mappedNamespace,mapped_namespace,The namespace of the descriptor value to which the from descriptor value is mapped to.
edFi_descriptorMapping,mappedValue,mapped_value,The descriptor value to which the from descriptor value is being mapped to.
edFi_descriptorMapping,namespace,namespace,The namespace of the descriptor value that is being mapped to another value.
edFi_descriptorMapping,value,value,The descriptor value that is being mapped to another value.
edFi_descriptorMapping,modelEntities,model_entities,"An unordered collection of descriptorMappingModelEntities. The resources for which the descriptor mapping applies. If empty, the mapping is assumed to be applicable to all resources in which the descriptor appears."
edFi_descriptorMappingModelEntity,modelEntityDescriptor,model_entity_descriptor,"The resources for which the descriptor mapping applies. If empty, the mapping is assumed to be applicable to all resources in which the descriptor appears."
edFi_disciplineAction,id,id,
edFi_disciplineAction,disciplineActionIdentifier,discipline_action_identifier,Identifier assigned by the education organization to the discipline action.
edFi_disciplineAction,disciplineDate,discipline_date,The date of the discipline action.
edFi_disciplineAction,disciplines,disciplines,"An unordered collection of disciplineActionDisciplines. Type of action, such as removal from the classroom, used to discipline the student involved as a perpetrator in a discipline incident."
edFi_disciplineAction,studentDisciplineIncidentBehaviorAssociations,student_discipline_incident_behavior_associations,An unordered collection of disciplineActionStudentDisciplineIncidentBehaviorAssociations. A reference to the behavior(s) by the student that led or contributed to this specific action.
edFi_disciplineAction,assignmentSchoolReference,assignment_school_reference,
edFi_disciplineAction,responsibilitySchoolReference,responsibility_school_reference,
edFi_disciplineAction,studentReference,student_reference,
edFi_disciplineAction,actualDisciplineActionLength,actual_discipline_action_length,Indicates the actual length in school days of a student's disciplinary assignment.
edFi_disciplineAction,disciplineActionLength,discipline_action_length,"The length of time in school days for the discipline action (e.g. removal, detention), if applicable."
edFi_disciplineAction,disciplineActionLengthDifferenceReasonDescriptor,discipline_action_length_difference_reason_descriptor,"Indicates the reason for the difference, if any, between the official and actual lengths of a student's disciplinary assignment."
edFi_disciplineAction,iepPlacementMeetingIndicator,iep_placement_meeting_indicator,An indication as to whether an offense and/or disciplinary action resulted in a meeting of a student's Individualized Education Program (IEP) team to determine appropriate placement.
edFi_disciplineAction,relatedToZeroTolerancePolicy,related_to_zero_tolerance_policy,An indication of whether or not this disciplinary action taken against a student was imposed as a consequence of state or local zero tolerance policies.
edFi_disciplineAction,staffs,staffs,An unordered collection of disciplineActionStaffs. The staff responsible for enforcing the discipline action.
edFi_disciplineActionDiscipline,disciplineDescriptor,discipline_descriptor,"Type of action, such as removal from the classroom, used to discipline the student involved as a perpetrator in a discipline incident."
edFi_disciplineActionStaff,staffReference,staff_reference,
edFi_disciplineActionStudentDisciplineIncidentBehaviorAssociation,studentDisciplineIncidentBehaviorAssociationReference,student_discipline_incident_behavior_association_reference,
edFi_disciplineIncident,id,id,
edFi_disciplineIncident,incidentIdentifier,incident_identifier,A locally assigned unique identifier (within the school or school district) to identify each specific DisciplineIncident or occurrence. The same identifier should be used to document the entire discipline incident even if it included multiple offenses and multiple offenders.
edFi_disciplineIncident,schoolReference,school_reference,
edFi_disciplineIncident,behaviors,behaviors,An unordered collection of disciplineIncidentBehaviors. Describes behavior by category and provides a detailed description.
edFi_disciplineIncident,caseNumber,case_number,The case number assigned to the DisciplineIncident by law enforcement or other organization.
